,C,H,O,heat_rate,T,mass_porc,biomass_OP
3654,52.79,2.57,42.75,5,24.577,99.7916184301923,True
3655,52.79,2.57,42.75,5,20.49,5.16323222968278,True
3656,52.79,2.57,42.75,5,24.089,88.4695531373004,True
3657,52.79,2.57,42.75,5,24.25,92.1972678860847,True
3658,52.79,2.57,42.75,5,21.064,18.4301921741144,True
3659,52.79,2.57,42.75,10,20.446,1.26915708812254,True
3660,52.79,2.57,42.75,10,20.444,1.22126436781605,True
3661,52.79,2.57,42.75,10,22.112,41.1637931034483,True
3662,52.79,2.57,42.75,10,21.224,19.8994252873563,True
3663,52.79,2.57,42.75,5,24.006,86.4551979624914,True
3664,52.79,2.57,42.75,10,20.465,1.72413793103446,True
3665,52.79,2.57,42.75,10,20.486,2.22701149425287,True
3666,52.79,2.57,42.75,5,20.717,10.3959249826349,True
3667,52.79,2.57,42.75,10,20.601,4.98084291187736,True
3668,52.79,2.57,42.75,10,20.421,0.670498084291157,True
3669,52.79,2.57,42.75,10,20.729,8.04597701149422,True
3670,52.79,2.57,42.75,5,20.607,7.87219263718453,True
3671,52.79,2.57,42.75,15,24.336,98.1354537976419,True
3672,52.79,2.57,42.75,15,24.338,98.2725527831094,True
3673,52.79,2.57,42.75,5,24.067,87.6591803658255,True
3674,52.79,2.57,42.75,10,24.451,97.1743295019158,True
3675,52.79,2.57,42.75,15,20.824,1.91938579654511,True
3676,52.79,2.57,42.75,5,20.43,3.7740217642973,True
3677,52.79,2.57,42.75,15,21.225,12.8598848368521,True
3678,52.79,2.57,42.75,5,21.993,39.754572817782,True
3679,52.79,2.57,42.75,10,21.071,16.235632183908,True
3680,52.79,2.57,42.75,5,20.569,6.99235934244037,True
3681,52.79,2.57,42.75,5,20.813,12.6186617272517,True
3682,52.79,2.57,42.75,5,20.363,2.19958323686036,True
3683,52.79,2.57,42.75,15,24.09,91.472443103921,True
3684,52.79,2.57,42.75,5,20.471,4.70016207455428,True
3685,52.79,2.57,42.75,10,20.578,4.43007662835246,True
3686,52.79,2.57,42.75,10,20.418,0.598659003831384,True
3687,52.79,2.57,42.75,10,20.463,1.67624521072798,True
3688,52.79,2.57,42.75,10,20.581,4.50191570881224,True
3689,52.79,2.57,42.75,5,20.43,3.7740217642973,True
3690,52.79,2.57,42.75,5,21.564,30.0069460523269,True
3691,52.79,2.57,42.75,5,24.565,99.5137763371151,True
3692,52.79,2.57,42.75,10,24.268,92.7921455938698,True
3693,52.79,2.57,42.75,10,24.55,99.5450191570882,True
3694,52.79,2.57,42.75,15,21.093,9.29531121469698,True
3695,52.79,2.57,42.75,15,21.367,16.6986564299424,True
3696,52.79,2.57,42.75,5,22.268,45.7050243111832,True
3697,52.79,2.57,42.75,5,24.501,98.0319518407039,True
3698,52.79,2.57,42.75,10,24.262,92.6484674329502,True
3699,52.79,2.57,42.75,5,20.843,13.3364204677009,True
3700,52.79,2.57,42.75,5,20.784,11.9703635100718,True
3701,52.79,2.57,42.75,15,23.068,61.9139018371264,True
3702,52.79,2.57,42.75,15,20.993,6.55333150534679,True
3703,52.79,2.57,42.75,15,20.925,4.68878530298874,True
3704,52.79,2.57,42.75,5,20.843,13.3364204677009,True
3705,52.79,2.57,42.75,10,20.696,7.25574712643672,True
3706,52.79,2.57,42.75,10,20.455,1.48467432950186,True
3707,52.79,2.57,42.75,15,21.099,9.43241020016446,True
3708,52.79,2.57,42.75,5,21.12,19.6341745774485,True
3709,52.79,2.57,42.75,10,20.612,5.24425287356316,True
3710,52.79,2.57,42.75,10,24.536,99.2097701149426,True
3711,52.79,2.57,42.75,10,20.54,3.5201149425287,True
3712,52.79,2.57,42.75,10,20.578,4.43007662835246,True
3713,52.79,2.57,42.75,10,20.651,6.17816091954021,True
3714,52.79,2.57,42.75,5,20.347,1.85228062051405,True
3715,52.79,2.57,42.75,5,24.378,95.1840703866636,True
3716,52.79,2.57,42.75,5,20.607,7.84903912942816,True
3717,52.79,2.57,42.75,10,21.54,27.4664750957854,True
3718,52.79,2.57,42.75,5,20.496,5.30215327622133,True
3719,52.79,2.57,42.75,5,24.214,91.3637416068535,True
3720,52.79,2.57,42.75,10,20.666,6.53735632183908,True
3721,52.79,2.57,42.75,5,20.67,9.33086362583937,True
3722,52.79,2.57,42.75,10,20.686,7.0162835249042,True
3723,52.79,2.57,42.75,10,23.923,84.5306513409962,True
3724,52.79,2.57,42.75,15,21.972,31.6972854400877,True
3725,52.79,2.57,42.75,5,20.452,4.2833989349387,True
3726,52.79,2.57,42.75,5,20.57,7.01551285019683,True
3727,52.79,2.57,42.75,5,21.096,19.1479509145636,True
3728,52.79,2.57,42.75,5,23.875,83.5147024774253,True
3729,52.79,2.57,42.75,5,20.541,6.3440611252605,True
3730,52.79,2.57,42.75,5,20.435,3.8897893030794,True
3731,52.79,2.57,42.75,10,20.744,8.40517241379309,True
3732,52.79,2.57,42.75,10,20.557,3.92720306513405,True
3733,52.79,2.57,42.75,15,21.698,25.0068549492734,True
3734,52.79,2.57,42.75,5,23.924,84.1630006946053,True
3735,52.79,2.57,42.75,15,20.899,3.97587057855771,True
3736,52.79,2.57,42.75,5,24.375,95.1146098633943,True
3737,52.79,2.57,42.75,5,21.569,30.1227135911091,True
3738,52.79,2.57,42.75,15,20.925,4.38716753496025,True
3739,52.79,2.57,42.75,5,20.567,6.94605232692755,True
3740,52.79,2.57,42.75,5,24.249,92.1509608705719,True
3741,52.79,2.57,42.75,5,24.585,99.9768464922436,True
3742,52.79,2.57,42.75,15,24.384,99.506443652317,True
3743,52.79,2.57,42.75,5,22.91,60.8011113683724,True
3744,52.79,2.57,42.75,15,24.289,96.7918837400603,True
3745,52.79,2.57,42.75,10,22.287,45.3544061302682,True
3746,52.79,2.57,42.75,5,20.483,4.97800416763139,True
3747,52.79,2.57,42.75,5,24.532,98.7497105811531,True
3748,52.79,2.57,42.75,10,20.621,5.45977011494248,True
3749,52.79,2.57,42.75,15,23.645,79.1335344118454,True
3750,52.79,2.57,42.75,15,21.132,10.3646833013436,True
3751,52.79,2.57,42.75,5,20.636,8.54364436212086,True
3752,52.79,2.57,42.75,5,21.19,21.347534151424,True
3753,52.79,2.57,42.75,10,20.486,2.22701149425287,True
3754,52.79,2.57,42.75,5,24.371,95.0219958323686,True
3755,52.79,2.57,42.75,15,20.896,3.8936111872772,True
3756,52.79,2.57,42.75,5,24.558,99.3517017828201,True
3757,52.79,2.57,42.75,5,21.556,29.7985644825191,True
3758,52.79,2.57,42.75,15,20.925,4.68878530298874,True
3759,52.79,2.57,42.75,5,20.368,2.33850428339891,True
3760,52.79,2.57,42.75,5,21.822,35.9342440379717,True
3761,52.79,2.57,42.75,15,24.27,96.3805867836578,True
3762,52.79,2.57,42.75,5,24.376,95.1377633711508,True
3763,52.79,2.57,42.75,5,20.817,12.7344292660338,True
3764,52.79,2.57,42.75,5,23.874,82.7274832137069,True
3765,52.79,2.57,42.75,15,20.819,1.67260762270359,True
3766,52.79,2.57,42.75,5,21.172,20.9539245195647,True
3767,52.79,2.57,42.75,5,20.564,6.87659180365827,True
3768,52.79,2.57,42.75,15,24.05,90.21113243762,True
3769,52.79,2.57,42.75,10,20.714,7.68678160919536,True
3770,52.79,2.57,42.75,15,20.96,5.6484782012613,True
3771,52.79,2.57,42.75,5,20.509,5.6031488770549,True
3772,52.79,2.57,42.75,5,20.347,1.85228062051405,True
3773,52.79,2.57,42.75,5,20.379,2.59319286871965,True
3774,52.79,2.57,42.75,10,21.356,23.0603448275862,True
3775,52.79,2.57,42.75,10,24.568,99.9760536398468,True
3776,52.79,2.57,42.75,15,20.864,3.01617768028515,True
3777,52.79,2.57,42.75,5,24.36,94.7210002315351,True
3778,52.79,2.57,42.75,15,20.869,3.15327666575263,True
3779,52.79,2.57,42.75,5,20.441,4.00555684186159,True
3780,52.79,2.57,42.75,10,20.985,14.1762452107279,True
3781,52.79,2.57,42.75,5,20.534,6.18198657096549,True
3782,52.79,2.57,42.75,5,24.343,94.3505441074323,True
3783,52.79,2.57,42.75,15,20.982,6.16945434603778,True
3784,52.79,2.57,42.75,10,24.303,93.6302681992338,True
3785,52.79,2.57,42.75,5,24.371,95.0219958323686,True
3786,52.79,2.57,42.75,10,20.502,2.61015325670494,True
3787,52.79,2.57,42.75,5,22.425,49.3632785366984,True
3788,52.79,2.57,42.75,10,24.408,96.1446360153257,True
3789,52.79,2.57,42.75,10,24.245,92.2413793103449,True
3790,52.79,2.57,42.75,15,21.195,12.0372909240472,True
3791,52.79,2.57,42.75,5,21.567,30.0764065755962,True
3792,52.79,2.57,42.75,5,24.501,97.9624913174347,True
3793,52.79,2.57,42.75,10,21.281,21.2643678160919,True
3794,52.79,2.57,42.75,15,20.879,3.23553605703314,True
3795,52.79,2.57,42.75,15,23.238,66.9043049081436,True
3796,52.79,2.57,42.75,5,20.574,7.10812688122256,True
3797,52.79,2.57,42.75,5,24.213,91.2248205603149,True
3798,52.79,2.57,42.75,10,20.613,5.26819923371645,True
3799,52.79,2.57,42.75,15,23.88,85.1110501782287,True
3800,52.79,2.57,42.75,10,21.113,17.2413793103448,True
3801,52.79,2.57,42.75,10,21.067,16.139846743295,True
3802,52.79,2.57,42.75,15,20.868,3.01617768028515,True
3803,52.79,2.57,42.75,10,20.418,0.598659003831384,True
3804,52.79,2.57,42.75,15,20.891,3.75651220180962,True
3805,52.79,2.57,42.75,5,24.395,95.5545265107664,True
3806,52.79,2.57,42.75,5,21.089,19.009029868025,True
3807,52.79,2.57,42.75,15,20.838,2.27584315876058,True
3808,52.79,2.57,42.75,10,23.934,84.794061302682,True
3809,52.79,2.57,42.75,5,24.358,94.7210002315351,True
3810,52.79,2.57,42.75,5,20.534,6.18198657096549,True
3811,52.79,2.57,42.75,15,24.269,96.3531669865643,True
3812,52.79,2.57,42.75,5,20.565,6.87659180365827,True
3813,52.79,2.57,42.75,15,20.811,1.56292843432955,True
3814,52.79,2.57,42.75,10,20.693,7.18390804597695,True
3815,52.79,2.57,42.75,5,24.351,94.5589256772401,True
3816,52.79,2.57,42.75,5,20.4,3.05626302384815,True
3817,52.79,2.57,42.75,10,23.694,79.0469348659004,True
3818,52.79,2.57,42.75,15,23.375,71.4285714285715,True
3819,52.79,2.57,42.75,15,24.333,98.1080340005484,True
3820,52.79,2.57,42.75,15,20.8,1.26131066630105,True
3821,52.79,2.57,42.75,5,24.362,94.8136142625608,True
3822,52.79,2.57,42.75,10,21.18,18.845785440613,True
3823,52.79,2.57,42.75,5,21.505,28.6640426024543,True
3824,52.79,2.57,42.75,5,23.526,75.434128270433,True
3825,52.79,2.57,42.75,5,20.566,6.89974531141472,True
3826,52.79,2.57,42.75,5,20.286,0.439916647372121,True
3827,52.79,2.57,42.75,5,20.509,5.6031488770549,True
3828,52.79,2.57,42.75,10,20.508,2.75383141762448,True
3829,52.79,2.57,42.75,10,20.601,4.98084291187736,True
3830,52.79,2.57,42.75,5,20.558,6.71451724936326,True
3831,52.79,2.57,42.75,15,23.988,88.3740060323554,True
3832,52.79,2.57,42.75,5,24.43,96.3880527899977,True
3833,52.79,2.57,42.75,15,24.104,91.7192212777626,True
3834,52.79,2.57,42.75,5,20.755,11.2526047696226,True
3835,52.79,2.57,42.75,5,20.716,10.3959249826349,True
3836,52.79,2.57,42.75,10,24.446,97.0545977011495,True
3837,52.79,2.57,42.75,5,20.559,6.76082426487617,True
3838,52.79,2.57,42.75,5,21.492,28.3630470016208,True
3839,52.79,2.57,42.75,5,20.369,2.36165779115537,True
3840,52.79,2.57,42.75,5,20.378,2.54688585320675,True
3841,52.79,2.57,42.75,5,20.878,14.0773327159065,True
3842,52.79,2.57,42.75,10,21.366,23.2998084291188,True
3843,52.79,2.57,42.75,5,20.424,3.63510071775874,True
3844,52.79,2.57,42.75,10,21.166,18.5105363984674,True
3845,52.79,2.57,42.75,5,20.454,4.30655244269507,True
3846,52.79,2.57,42.75,10,24.559,99.7605363984675,True
3847,52.79,2.57,42.75,10,21.73,32.0162835249042,True
3848,52.79,2.57,42.75,5,21.62,31.3035424866867,True
3849,52.79,2.57,42.75,15,20.914,4.35974773786671,True
3850,52.79,2.57,42.75,5,20.348,1.85228062051405,True
3851,52.79,2.57,42.75,5,24.505,98.1245658717296,True
3852,52.79,2.57,42.75,15,24.239,95.5305730737593,True
3853,52.79,2.57,42.75,15,20.986,6.30655333150536,True
3854,52.79,2.57,42.75,5,24.292,93.1697152118546,True
3855,52.79,2.57,42.75,5,20.534,6.15883306320912,True
3856,52.79,2.57,42.75,15,24.342,98.3273923772964,True
3857,52.79,2.57,42.75,5,22.976,62.6996990043992,True
3858,52.79,2.57,42.75,5,20.501,5.34846029173424,True
3859,52.79,2.57,42.75,10,24.366,95.1388888888889,True
3860,52.79,2.57,42.75,5,20.359,2.13012271359116,True
3861,52.79,2.57,42.75,5,21.01,16.8789071544339,True
3862,52.79,2.57,42.75,10,24.525,98.9463601532568,True
3863,52.79,2.57,42.75,15,21.512,20.4277488346586,True
3864,52.79,2.57,42.75,5,21.08,18.7774947904608,True
3865,52.79,2.57,42.75,5,24.375,95.1146098633943,True
3866,52.79,2.57,42.75,5,20.457,4.3991664737208,True
3867,52.79,2.57,42.75,10,20.596,4.8611111111111,True
3868,52.79,2.57,42.75,15,21.021,7.29366602687136,True
3869,52.79,2.57,42.75,5,20.331,1.48182449641121,True
3870,52.79,2.57,42.75,5,21.311,24.0796480666821,True
3871,52.79,2.57,42.75,5,20.288,0.439916647372121,True
3872,52.79,2.57,42.75,15,24.382,99.4790238552235,True
3873,52.79,2.57,42.75,10,24.371,95.2586206896553,True
3874,52.79,2.57,42.75,5,20.284,0.393609631859214,True
3875,52.79,2.57,42.75,5,20.601,7.73327159064598,True
3876,52.79,2.57,42.75,5,24.575,99.7453114146793,True
3877,52.79,2.57,42.75,10,22.346,46.7672413793104,True
3878,52.79,2.57,42.75,5,20.543,6.3440611252605,True
3879,52.79,2.57,42.75,10,24.286,93.2231800766284,True
3880,52.79,2.57,42.75,5,21.587,30.5626302384811,True
3881,52.79,2.57,42.75,5,20.675,9.42347765686502,True
3882,52.79,2.57,42.75,5,20.545,6.43667515628623,True
3883,52.79,2.57,42.75,15,20.84,2.35810255004109,True
3884,52.79,2.57,42.75,10,24.079,88.2662835249042,True
3885,52.79,2.57,42.75,5,24.345,94.3968511229452,True
3886,52.79,2.57,42.75,15,20.802,1.31615026048803,True
3887,52.79,2.57,42.75,5,24.46,97.059504514934,True
3888,52.79,2.57,42.75,10,21.144,17.9837164750957,True
3889,52.79,2.57,42.75,10,21.163,18.4386973180077,True
3890,52.79,2.57,42.75,5,23.248,68.8816855753647,True
3891,52.79,2.57,42.75,10,24.521,98.8505747126437,True
3892,52.79,2.57,42.75,10,20.557,3.92720306513405,True
3893,52.79,2.57,42.75,5,24.419,96.1102106969206,True
3894,52.79,2.57,42.75,10,24.094,88.6254789272031,True
3895,52.79,2.57,42.75,5,20.402,3.10257003936097,True
3896,52.79,2.57,42.75,5,24.449,96.8048159296134,True
3897,52.79,2.57,42.75,15,20.869,3.15327666575263,True
3898,52.79,2.57,42.75,5,20.292,0.578837693910677,True
3899,52.79,2.57,42.75,15,24.192,94.2418426103647,True
3900,52.79,2.57,42.75,15,20.945,5.23718124485876,True
3901,52.79,2.57,42.75,5,20.385,2.6858068997453,True
3902,52.79,2.57,42.75,5,24.322,93.7717064135217,True
3903,52.79,2.57,42.75,5,20.696,9.90970131974996,True
3904,52.79,2.57,42.75,15,20.893,3.81135179599669,True
3905,52.79,2.57,42.75,5,20.758,11.3452188006483,True
3906,52.79,2.57,42.75,10,22.807,57.8065134099617,True
3907,52.79,2.57,42.75,15,20.947,5.29202083904573,True
3908,52.79,2.57,42.75,10,20.71,7.59099616858238,True
3909,52.79,2.57,42.75,10,20.679,6.84865900383137,True
3910,52.79,2.57,42.75,15,21.071,8.69207567863999,True
3911,52.79,2.57,42.75,5,21.565,30.0300995600834,True
3912,52.79,2.57,42.75,10,24.201,91.1877394636016,True
3913,52.79,2.57,42.75,5,23.302,70.1551285019681,True
3914,52.79,2.57,42.75,10,20.561,4.02298850574711,True
3915,52.79,2.57,42.75,10,24.291,93.3429118773947,True
3916,52.79,2.57,42.75,15,21.091,9.24047162051,True
3917,52.79,2.57,42.75,10,20.593,4.78927203065133,True
3918,52.79,2.57,42.75,5,20.307,0.926140310256984,True
3919,52.79,2.57,42.75,10,24.183,90.7567049808429,True
3920,52.79,2.57,42.75,5,21.442,27.2053716137995,True
3921,52.79,2.57,42.75,15,21.02,7.26624622977782,True
3922,52.79,2.57,42.75,10,23.755,80.507662835249,True
3923,52.79,2.57,42.75,10,24.365,95.1149425287357,True
3924,52.79,2.57,42.75,5,24.326,93.9106274600603,True
3925,52.79,2.57,42.75,5,20.594,7.57119703635105,True
3926,52.79,2.57,42.75,5,21.648,31.9286871961102,True
3927,52.79,2.57,42.75,10,20.412,0.454980842911838,True
3928,52.79,2.57,42.75,15,24.263,96.1886482040033,True
3929,52.79,2.57,42.75,10,24.274,92.9358237547893,True
3930,52.79,2.57,42.75,5,21.294,23.7554989580922,True
3931,52.79,2.57,42.75,5,23.336,70.9886547811994,True
3932,52.79,2.57,42.75,5,24.578,99.8147719379486,True
3933,52.79,2.57,42.75,10,20.473,1.9157088122605,True
3934,52.79,2.57,42.75,5,21.204,21.6253762445011,True
3935,52.79,2.57,42.75,5,20.355,2.03750868256543,True
3936,52.79,2.57,42.75,5,23.776,81.0604306552443,True
3937,52.79,2.57,42.75,10,20.601,4.98084291187736,True
3938,52.79,2.57,42.75,5,20.297,0.671451724936326,True
3939,52.79,2.57,42.75,5,21.493,28.3630470016208,True
3940,52.79,2.57,42.75,5,24.571,99.6526973836537,True
3941,52.79,2.57,42.75,5,20.419,3.51933317897664,True
3942,52.79,2.57,42.75,5,20.735,10.8126881222506,True
3943,52.79,2.57,42.75,5,24.583,99.9305394767307,True
3944,52.79,2.57,42.75,10,20.665,6.51340996168579,True
3945,52.79,2.57,42.75,5,24.29,93.1465617040982,True
3946,52.79,2.57,42.75,10,23.18,66.7385057471264,True
3947,52.79,2.57,42.75,5,20.498,5.34846029173424,True
3948,52.79,2.57,42.75,5,24.485,97.6614957166011,True
3949,52.79,2.57,42.75,10,20.6,4.95689655172407,True
3950,52.79,2.57,42.75,5,20.727,10.6506135679556,True
3951,52.79,2.57,42.75,5,20.294,0.625144709423502,True
3952,52.79,2.57,42.75,5,21.129,19.9120166705256,True
3953,52.79,2.57,42.75,5,21.467,27.7610557999537,True
3954,52.79,2.57,42.75,5,20.901,14.6793239175735,True
3955,52.79,2.57,42.75,5,20.403,3.12572354711743,True
3956,52.79,2.57,42.75,10,20.609,5.17241379310339,True
3957,52.79,2.57,42.75,15,21.045,7.97916095420895,True
3958,52.79,2.57,42.75,5,20.439,3.95924982634868,True
3959,52.79,2.57,42.75,10,24.269,92.8160919540231,True
3960,52.79,2.57,42.75,5,23.156,66.8210233850428,True
3961,52.79,2.57,42.75,5,24.246,91.9425793007641,True
3962,52.79,2.57,42.75,5,21.172,20.9076175040519,True
3963,52.79,2.57,42.75,5,21.243,22.5515165547581,True
3964,52.79,2.57,42.75,10,20.453,1.43678160919537,True
3965,52.79,2.57,42.75,5,21.237,22.435749015976,True
3966,52.79,2.57,42.75,15,22.39,43.7894159583219,True
3967,52.79,2.57,42.75,5,21.45,27.3674461680945,True
3968,52.79,2.57,42.75,5,20.494,5.25584626070851,True
3969,52.79,2.57,42.75,10,20.502,2.61015325670494,True
3970,52.79,2.57,42.75,10,20.453,1.43678160919537,True
3971,52.79,2.57,42.75,5,24.515,98.3329474415374,True
3972,52.79,2.57,42.75,5,23.411,72.5630933086363,True
3973,52.79,2.57,42.75,5,24.439,96.5732808520491,True
3974,52.79,2.57,42.75,5,24.542,98.9812456587174,True
3975,52.79,2.57,42.75,5,21.455,27.506367214633,True
3976,52.79,2.57,42.75,5,24.584,99.9536929844872,True
3977,52.79,2.57,42.75,10,20.502,2.61015325670494,True
3978,52.79,2.57,42.75,10,20.629,5.65134099616852,True
3979,52.79,2.57,42.75,15,24.355,98.7112695366054,True
3980,52.79,2.57,42.75,5,24.584,99.9536929844872,True
3981,52.79,2.57,42.75,5,20.729,10.6969205834684,True
3982,52.79,2.57,42.75,5,20.449,4.16763139615651,True
3983,52.79,2.57,42.75,5,20.58,7.24704792776103,True
3984,52.79,2.57,42.75,10,20.648,6.10632183908044,True
3985,52.79,2.57,42.75,10,20.972,13.8649425287356,True
3986,52.79,2.57,42.75,10,20.631,5.69923371647509,True
3987,52.79,2.57,42.75,5,20.882,14.2394072702015,True
3988,52.79,2.57,42.75,15,20.893,3.81135179599669,True
3989,52.79,2.57,42.75,5,24.528,98.633943042371,True
3990,52.79,2.57,42.75,5,20.815,12.688122250521,True
3991,52.79,2.57,42.75,5,21.141,20.1898587636027,True
3992,52.79,2.57,42.75,5,20.526,5.97360500115766,True
3993,52.79,2.57,42.75,5,20.45,4.23709191942579,True
3994,52.79,2.57,42.75,5,20.768,11.5304468626997,True
3995,52.79,2.57,42.75,5,22.893,60.5464227830517,True
3996,52.79,2.57,42.75,15,20.809,1.50808884014258,True
3997,52.79,2.57,42.75,5,20.554,6.62190321833761,True
3998,52.79,2.57,42.75,10,21.052,15.7806513409962,True
3999,52.79,2.57,42.75,15,21.067,8.58239649026594,True
4000,52.79,2.57,42.75,15,20.842,2.41294214422806,True
4001,52.79,2.57,42.75,5,24.069,87.9833294744154,True
4002,52.79,2.57,42.75,10,24.429,96.6475095785441,True
4003,52.79,2.57,42.75,10,23.067,64.0325670498085,True
4004,52.79,2.57,42.75,10,20.422,0.694444444444443,True
4005,52.79,2.57,42.75,10,24.535,99.1858237547893,True
4006,52.79,2.57,42.75,5,24.578,99.8147719379486,True
4007,52.79,2.57,42.75,5,24.563,99.4674693216022,True
4008,52.79,2.57,42.75,15,21.383,17.0825335892514,True
4009,52.79,2.57,42.75,5,20.425,3.63510071775874,True
4010,52.79,2.57,42.75,10,20.524,3.13697318007663,True
4011,52.79,2.57,42.75,5,21.185,21.1391525816161,True
4012,52.79,2.57,42.75,10,20.414,0.502873563218325,True
4013,52.79,2.57,42.75,15,21.011,7.04688785302983,True
4014,52.79,2.57,42.75,5,20.377,2.54688585320675,True
4015,52.79,2.57,42.75,10,23.677,78.639846743295,True
4016,52.79,2.57,42.75,15,21.29,14.6147518508362,True
4017,52.79,2.57,42.75,5,20.751,11.1599907385969,True
4018,52.79,2.57,42.75,10,22.989,62.1647509578544,True
4019,52.79,2.57,42.75,15,20.792,1.04195228955306,True
4020,52.79,2.57,42.75,5,20.487,5.04746469090067,True
4021,52.79,2.57,42.75,5,24.575,99.722157906923,True
4022,52.79,2.57,42.75,5,21.072,18.5922667284094,True
4023,52.79,2.57,42.75,5,20.85,13.4984950219959,True
4024,52.79,2.57,42.75,10,20.565,4.11877394636008,True
4025,52.79,2.57,42.75,10,24.471,97.6532567049809,True
4026,52.79,2.57,42.75,5,21.514,28.8029636489928,True
4027,52.79,2.57,42.75,10,24.348,94.7078544061303,True
4028,52.79,2.57,42.75,10,20.599,4.93295019157087,True
4029,52.79,2.57,42.75,15,20.942,5.15492185357825,True
4030,52.79,2.57,42.75,10,21.081,16.4750957854406,True
4031,52.79,2.57,42.75,5,20.57,6.99235934244037,True
4032,52.79,2.57,42.75,5,24.341,94.281083584163,True
4033,52.79,2.57,42.75,5,24.578,99.8147719379486,True
4034,52.79,2.57,42.75,10,20.742,8.3572796934866,True
4035,52.79,2.57,42.75,15,24.326,97.8886756238004,True
4036,52.79,2.57,42.75,10,22.192,43.0795019157088,True
4037,52.79,2.57,42.75,5,24.581,99.8842324612179,True
4038,52.79,2.57,42.75,10,24.433,96.7432950191571,True
4039,52.79,2.57,42.75,10,20.635,5.79501915708806,True
4040,52.79,2.57,42.75,10,20.597,4.8850574712643,True
4041,52.79,2.57,42.75,15,21.106,9.65176857691254,True
4042,52.79,2.57,42.75,5,24.381,95.2303774021764,True
4043,52.79,2.57,42.75,5,24.323,93.8874739523038,True
4044,52.79,2.57,42.75,5,23.297,70.039360963186,True
4045,52.79,2.57,42.75,5,20.574,7.10812688122256,True
4046,52.79,2.57,42.75,15,24.369,99.0951466959144,True
4047,52.79,2.57,42.75,5,21.478,27.9462838620051,True
4048,52.79,2.57,42.75,15,20.967,5.78557718672878,True
4049,52.79,2.57,42.75,5,20.395,2.96364899282242,True
4050,52.79,2.57,42.75,5,24.413,95.9712896503821,True
4051,52.79,2.57,42.75,5,20.476,4.83908312109284,True
4052,52.79,2.57,42.75,10,24.41,96.1925287356322,True
4053,52.79,2.57,42.75,5,21.132,20.0046307015513,True
4054,52.79,2.57,42.75,10,20.497,2.49042145593868,True
4055,52.79,2.57,42.75,5,24.334,94.0727020143552,True
4056,52.79,2.57,42.75,10,20.412,0.454980842911838,True
4057,52.79,2.57,42.75,10,20.648,6.10632183908044,True
4058,52.79,2.57,42.75,5,21.491,28.2935864783515,True
4059,52.79,2.57,42.75,5,23.484,74.4153739291503,True
4060,52.79,2.57,42.75,10,20.426,0.790229885057417,True
4061,52.79,2.57,42.75,5,20.446,4.14447788840014,True
4062,52.79,2.57,42.75,5,21.214,21.8800648298217,True
4063,52.79,2.57,42.75,10,20.971,13.8409961685824,True
4064,52.79,2.57,42.75,10,21.033,15.3256704980842,True
4065,52.79,2.57,42.75,5,21.15,20.421393841167,True
4066,52.79,2.57,42.75,15,21.391,17.2744721689059,True
4067,52.79,2.57,42.75,10,20.412,0.454980842911838,True
4068,52.79,2.57,42.75,5,20.544,6.41352164852978,True
4069,52.79,2.57,42.75,10,21.131,17.6724137931034,True
4070,52.79,2.57,42.75,15,20.952,5.42911982451331,True
4071,52.79,2.57,42.75,15,21.832,28.2698108034,True
4072,52.79,2.57,42.75,5,24.515,98.3561009492939,True
4073,52.79,2.57,42.75,5,20.378,2.5700393609632,True
4074,52.79,2.57,42.75,5,24.377,95.1609168789072,True
4075,52.79,2.57,42.75,5,21.238,22.4589025237323,True
4076,52.79,2.57,42.75,10,24.333,94.3486590038315,True
4077,52.79,2.57,42.75,5,20.567,6.94605232692755,True
4078,52.79,2.57,42.75,5,21.338,24.7510997916184,True
4079,52.79,2.57,42.75,5,21.393,26.0708497337347,True
4080,52.79,2.57,42.75,5,21.316,24.1954156054643,True
4081,52.79,2.57,42.75,5,21.479,28.0620514007872,True
4082,52.79,2.57,42.75,5,20.806,12.4565871729567,True
4083,52.79,2.57,42.75,10,20.453,1.43678160919537,True
4084,52.79,2.57,42.75,10,21.344,22.7729885057471,True
4085,52.79,2.57,42.75,15,20.945,5.23718124485876,True
4086,52.79,2.57,42.75,5,21.221,22.0652928918731,True
4087,52.79,2.57,42.75,10,20.996,14.4396551724138,True
4088,52.79,2.57,42.75,15,24.21,94.7353989580477,True
4089,52.79,2.57,42.75,10,20.915,12.5,True
4090,52.79,2.57,42.75,5,20.574,7.10812688122256,True
4091,52.79,2.57,42.75,15,20.846,2.52262133260211,True
4092,52.79,2.57,42.75,5,24.468,97.2678860847419,True
4093,52.79,2.57,42.75,5,20.559,6.73767075711971,True
4094,52.79,2.57,42.75,10,23.176,66.6427203065135,True
4095,52.79,2.57,42.75,5,23.725,79.4859921278074,True
4096,52.79,2.57,42.75,10,24.213,91.4750957854407,True
4097,52.79,2.57,42.75,10,21.304,21.8151340996168,True
4098,52.79,2.57,42.75,5,24.585,99.9768464922436,True
4099,52.79,2.57,42.75,5,21.2,21.6022227367446,True
4100,52.79,2.57,42.75,10,24.561,99.808429118774,True
4101,52.79,2.57,42.75,5,23.228,68.349154896967,True
4102,52.79,2.57,42.75,5,21.1,19.2405649455893,True
4103,52.79,2.57,42.75,5,21.126,19.8657096550128,True
4104,52.79,2.57,42.75,5,20.362,2.19958323686036,True
