,C,H,O,heat_rate,T,mass_porc,biomass_OU
1607,75.63,0.79,22.14,10,473.120000000007,37.6996197718631,True
1608,75.63,0.79,22.14,15,372.26,80.0122124974557,True
1609,75.63,0.79,22.14,15,429.919999999997,67.7182983920212,True
1610,75.63,0.79,22.14,10,94.0400000000003,94.638783269962,True
1611,75.63,0.79,22.14,20,558.079999999992,44.0391124482889,True
1612,75.63,0.79,22.14,10,285.74,84.8098859315589,True
1613,75.63,0.79,22.14,10,114.020000000001,93.8783269961977,True
1614,75.63,0.79,22.14,15,258.800000000003,92.4282515774476,True
1615,75.63,0.79,22.14,15,508.039999999993,50.1933645430491,True
1616,75.63,0.79,22.14,20,233.600000000001,91.5757803685596,True
1617,75.63,0.79,22.14,20,542.479999999993,44.8100789770591,True
1618,75.63,0.79,22.14,15,49.5500000000014,99.6336250763281,True
1619,75.63,0.79,22.14,10,793.33999999999,17.9657794676806,True
1620,75.63,0.79,22.14,10,161.54,92.8136882129278,True
1621,75.63,0.79,22.14,15,31.8800000000012,99.8982291878689,True
1622,75.63,0.79,22.14,10,507.140000000008,33.5361216730038,True
1623,75.63,0.79,22.14,10,342.440000000002,74.0684410646388,True
1624,75.63,0.79,22.14,10,662.119999999998,23.4220532319391,True
1625,75.63,0.79,22.14,10,479.060000000007,37.0532319391635,True
1626,75.63,0.79,22.14,10,467.720000000007,38.574144486692,True
1627,75.63,0.79,22.14,15,697.759999999983,32.9126806431915,True
1628,75.63,0.79,22.14,15,847.489999999977,24.3435782617546,True
1629,75.63,0.79,22.14,10,60.56,96.1596958174905,True
1630,75.63,0.79,22.14,10,313.280000000001,80.8365019011406,True
1631,75.63,0.79,22.14,15,739.60999999998,30.225931202931,True
1632,75.63,0.79,22.14,10,377.000000000003,61.615969581749,True
1633,75.63,0.79,22.14,10,865.699999999985,13.2509505703422,True
1634,75.63,0.79,22.14,10,616.220000000002,25.1520912547528,True
1635,75.63,0.79,22.14,10,41.66,98.2889733840304,True
1636,75.63,0.79,22.14,10,443.960000000006,41.787072243346,True
1637,75.63,0.79,22.14,15,772.159999999978,28.2108691227356,True
1638,75.63,0.79,22.14,20,101.0,98.0443775855585,True
1639,75.63,0.79,22.14,15,462.469999999995,58.2536128638306,True
1640,75.63,0.79,22.14,10,637.82,24.5437262357414,True
1641,75.63,0.79,22.14,15,153.710000000002,95.9291675147568,True
1642,75.63,0.79,22.14,10,483.920000000007,36.6349809885931,True
1643,75.63,0.79,22.14,15,821.449999999976,25.9312029309994,True
1644,75.63,0.79,22.14,10,551.960000000006,28.2889733840304,True
1645,75.63,0.79,22.14,10,69.2,95.6083650190114,True
1646,75.63,0.79,22.14,20,222.680000000001,92.1399022188793,True
1647,75.63,0.79,22.14,10,70.28,95.5893536121672,True
1648,75.63,0.79,22.14,10,274.4,86.2737642585551,True
1649,75.63,0.79,22.14,10,624.320000000001,24.9049429657794,True
1650,75.63,0.79,22.14,15,784.249999999978,27.8241400366375,True
1651,75.63,0.79,22.14,15,524.779999999992,47.7305108894769,True
1652,75.63,0.79,22.14,10,338.660000000002,74.9429657794677,True
1653,75.63,0.79,22.14,10,435.320000000006,42.9657794676806,True
1654,75.63,0.79,22.14,10,650.779999999999,24.0304182509505,True
1655,75.63,0.79,22.14,10,621.620000000001,24.9429657794677,True
1656,75.63,0.79,22.14,20,841.999999999982,31.8164723580294,True
1657,75.63,0.79,22.14,10,283.04,85.2281368821293,True
1658,75.63,0.79,22.14,10,834.379999999987,15.7604562737643,True
1659,75.63,0.79,22.14,10,276.02,86.1787072243346,True
1660,75.63,0.79,22.14,10,117.260000000001,93.8403041825095,True
1661,75.63,0.79,22.14,10,320.840000000001,79.0684410646387,True
1662,75.63,0.79,22.14,20,82.2800000000003,98.9281684843927,True
1663,75.63,0.79,22.14,10,763.639999999992,19.1634980988593,True
1664,75.63,0.79,22.14,20,91.6400000000003,98.7777359909741,True
1665,75.63,0.79,22.14,10,697.759999999996,21.6920152091254,True
1666,75.63,0.79,22.14,10,354.320000000003,70.9125475285171,True
1667,75.63,0.79,22.14,10,62.7199999999999,96.083650190114,True
1668,75.63,0.79,22.14,20,158.72,94.810078977059,True
1669,75.63,0.79,22.14,15,767.509999999979,28.3533482597191,True
1670,75.63,0.79,22.14,10,477.980000000007,37.1673003802281,True
1671,75.63,0.79,22.14,10,373.760000000003,63.041825095057,True
1672,75.63,0.79,22.14,15,96.9800000000017,97.9645837573784,True
1673,75.63,0.79,22.14,15,346.220000000001,84.1441074699776,True
1674,75.63,0.79,22.14,10,636.74,24.5437262357414,True
1675,75.63,0.79,22.14,10,764.719999999992,19.1444866920152,True
1676,75.63,0.79,22.14,15,640.099999999986,37.003867290861,True
1677,75.63,0.79,22.14,10,776.059999999991,18.745247148289,True
1678,75.63,0.79,22.14,20,533.119999999993,45.5246333207973,True
1679,75.63,0.79,22.14,10,532.520000000007,30.3802281368821,True
1680,75.63,0.79,22.14,10,393.200000000004,54.1825095057034,True
1681,75.63,0.79,22.14,10,646.999999999999,24.2205323193916,True
1682,75.63,0.79,22.14,20,462.919999999995,62.485896953742,True
1683,75.63,0.79,22.14,10,793.87999999999,17.851711026616,True
1684,75.63,0.79,22.14,20,481.639999999995,57.0703271906732,True
1685,75.63,0.79,22.14,15,70.0100000000015,99.2876043150824,True
1686,75.63,0.79,22.14,10,97.2800000000003,94.5057034220532,True
1687,75.63,0.79,22.14,10,445.580000000006,41.5589353612167,True
1688,75.63,0.79,22.14,10,771.739999999991,18.8593155893536,True
1689,75.63,0.79,22.14,20,29.2400000000003,99.9247837532908,True
1690,75.63,0.79,22.14,20,261.680000000001,89.9774351259873,True
1691,75.63,0.79,22.14,15,785.179999999978,27.7427233869326,True
1692,75.63,0.79,22.14,10,655.099999999999,23.8973384030418,True
1693,75.63,0.79,22.14,10,294.38,84.0874524714828,True
1694,75.63,0.79,22.14,10,641.06,24.467680608365,True
1695,75.63,0.79,22.14,15,904.219999999981,21.4125788723794,True
1696,75.63,0.79,22.14,10,460.700000000007,40.1520912547528,True
1697,75.63,0.79,22.14,10,241.999999999999,88.0988593155893,True
1698,75.63,0.79,22.14,15,526.639999999992,47.2827193161002,True
1699,75.63,0.79,22.14,15,363.89,81.5184205169957,True
1700,75.63,0.79,22.14,20,896.59999999998,29.8984580669425,True
1701,75.63,0.79,22.14,10,175.04,91.9011406844106,True
1702,75.63,0.79,22.14,15,251.360000000003,92.7335640138409,True
1703,75.63,0.79,22.14,10,201.5,90.4562737642585,True
1704,75.63,0.79,22.14,15,623.359999999987,38.6932627722369,True
1705,75.63,0.79,22.14,15,680.089999999983,34.1949928760431,True
1706,75.63,0.79,22.14,10,526.040000000008,31.2167300380228,True
1707,75.63,0.79,22.14,20,865.399999999982,30.8950733358406,True
1708,75.63,0.79,22.14,10,352.700000000002,71.425855513308,True
1709,75.63,0.79,22.14,15,671.719999999984,34.7242010991248,True
1710,75.63,0.79,22.14,10,296.54,83.8022813688213,True
1711,75.63,0.79,22.14,20,253.880000000001,90.4287326062429,True
1712,75.63,0.79,22.14,20,519.079999999993,46.5588567130501,True
1713,75.63,0.79,22.14,10,754.459999999992,19.6007604562737,True
1714,75.63,0.79,22.14,10,195.02,90.7414448669201,True
1715,75.63,0.79,22.14,10,819.259999999988,16.615969581749,True
1716,75.63,0.79,22.14,15,43.9700000000013,99.7557500508854,True
1717,75.63,0.79,22.14,15,245.780000000003,92.8556889883981,True
1718,75.63,0.79,22.14,10,658.879999999999,23.7072243346008,True
1719,75.63,0.79,22.14,10,111.32,93.9733840304183,True
1720,75.63,0.79,22.14,20,818.599999999983,32.6250470101542,True
1721,75.63,0.79,22.14,10,337.040000000002,75.3802281368821,True
1722,75.63,0.79,22.14,20,296.000000000001,88.3978939450921,True
1723,75.63,0.79,22.14,20,664.159999999988,39.1124482888304,True
1724,75.63,0.79,22.14,10,225.259999999999,88.8212927756654,True
1725,75.63,0.79,22.14,10,673.999999999998,22.8136882129277,True
1726,75.63,0.79,22.14,10,496.880000000008,34.3536121673003,True
1727,75.63,0.79,22.14,15,751.69999999998,29.6153063301445,True
1728,75.63,0.79,22.14,20,300.680000000001,87.7961639714178,True
1729,75.63,0.79,22.14,10,278.72,86.083650190114,True
1730,75.63,0.79,22.14,10,329.480000000002,77.5665399239543,True
1731,75.63,0.79,22.14,10,33.02,98.9163498098859,True
1732,75.63,0.79,22.14,10,604.880000000002,25.9125475285171,True
1733,75.63,0.79,22.14,10,664.279999999998,23.3079847908745,True
1734,75.63,0.79,22.14,20,227.360000000001,91.9330575404288,True
1735,75.63,0.79,22.14,15,118.370000000002,97.2928963973133,True
1736,75.63,0.79,22.14,10,43.28,97.7566539923954,True
1737,75.63,0.79,22.14,15,74.6600000000015,99.0026460411154,True
1738,75.63,0.79,22.14,20,838.879999999982,32.0421210981572,True
1739,75.63,0.79,22.14,15,38.3900000000013,99.816812538164,True
1740,75.63,0.79,22.14,10,188.0,91.0646387832699,True
1741,75.63,0.79,22.14,10,130.760000000001,93.5361216730038,True
1742,75.63,0.79,22.14,10,500.120000000008,34.1254752851711,True
1743,75.63,0.79,22.14,20,458.239999999996,64.2910868747649,True
1744,75.63,0.79,22.14,10,104.84,94.1254752851711,True
1745,75.63,0.79,22.14,20,607.99999999999,42.3467468973299,True
1746,75.63,0.79,22.14,10,131.300000000001,93.5171102661597,True
1747,75.63,0.79,22.14,15,559.18999999999,44.2499491145939,True
1748,75.63,0.79,22.14,10,180.98,91.425855513308,True
1749,75.63,0.79,22.14,15,312.740000000003,88.0724608182374,True
1750,75.63,0.79,22.14,10,805.759999999989,17.3003802281369,True
1751,75.63,0.79,22.14,10,485.000000000008,36.2357414448669,True
1752,75.63,0.79,22.14,15,322.970000000003,87.1361693466314,True
1753,75.63,0.79,22.14,15,382.489999999999,78.4652961530633,True
1754,75.63,0.79,22.14,15,744.25999999998,29.9613270913902,True
1755,75.63,0.79,22.14,10,249.559999999999,87.5665399239544,True
1756,75.63,0.79,22.14,10,556.280000000006,28.041825095057,True
1757,75.63,0.79,22.14,20,882.559999999981,30.1805189921023,True
1758,75.63,0.79,22.14,10,359.180000000003,69.4866920152091,True
1759,75.63,0.79,22.14,10,731.239999999994,20.5133079847909,True
1760,75.63,0.79,22.14,10,159.92,92.8707224334601,True
1761,75.63,0.79,22.14,10,867.859999999985,13.212927756654,True
1762,75.63,0.79,22.14,10,198.26,90.6083650190113,True
1763,75.63,0.79,22.14,10,153.44,93.0228136882129,True
1764,75.63,0.79,22.14,10,379.700000000004,60.3231939163498,True
1765,75.63,0.79,22.14,10,385.100000000004,56.4638783269962,True
1766,75.63,0.79,22.14,15,197.420000000002,94.4229594952168,True
1767,75.63,0.79,22.14,15,28.1600000000012,99.9389375127214,True
1768,75.63,0.79,22.14,15,350.870000000001,83.6759617341746,True
1769,75.63,0.79,22.14,15,673.579999999984,34.6224302869937,True
1770,75.63,0.79,22.14,10,305.720000000001,82.2243346007604,True
1771,75.63,0.79,22.14,10,361.340000000003,69.1634980988593,True
1772,75.63,0.79,22.14,10,271.159999999999,86.5589353612167,True
1773,75.63,0.79,22.14,10,314.360000000001,80.6463878326996,True
1774,75.63,0.79,22.14,10,581.660000000004,26.5779467680608,True
1775,75.63,0.79,22.14,15,880.96999999998,22.4709953185426,True
1776,75.63,0.79,22.14,10,642.14,24.3536121673004,True
1777,75.63,0.79,22.14,15,291.350000000003,90.20964787299,True
1778,75.63,0.79,22.14,10,778.759999999991,18.5361216730038,True
1779,75.63,0.79,22.14,20,670.399999999988,38.9056036103799,True
1780,75.63,0.79,22.14,15,196.490000000002,94.4636678200692,True
1781,75.63,0.79,22.14,15,292.280000000003,90.0671687360065,True
1782,75.63,0.79,22.14,10,326.240000000001,78.2509505703422,True
1783,75.63,0.79,22.14,20,601.759999999991,42.4783753290711,True
1784,75.63,0.79,22.14,15,732.169999999981,30.5719519641766,True
1785,75.63,0.79,22.14,10,89.7200000000002,94.7338403041825,True
1786,75.63,0.79,22.14,10,859.219999999985,13.9163498098859,True
1787,75.63,0.79,22.14,15,571.279999999989,43.5375534296764,True
1788,75.63,0.79,22.14,15,282.050000000003,90.7388560960716,True
1789,75.63,0.79,22.14,10,91.8800000000003,94.6768060836502,True
1790,75.63,0.79,22.14,10,442.340000000006,41.977186311787,True
1791,75.63,0.79,22.14,10,474.740000000007,37.509505703422,True
1792,75.63,0.79,22.14,15,352.730000000001,83.3706492977814,True
1793,75.63,0.79,22.14,15,781.459999999978,27.9259108487686,True
1794,75.63,0.79,22.14,10,733.399999999994,20.4372623574144,True
1795,75.63,0.79,22.14,20,99.4400000000003,98.1572019556224,True
1796,75.63,0.79,22.14,10,192.32,90.8745247148289,True
1797,75.63,0.79,22.14,10,139.400000000001,93.3650190114068,True
1798,75.63,0.79,22.14,10,89.1800000000002,94.7528517110266,True
1799,75.63,0.79,22.14,10,310.580000000001,81.4638783269962,True
1800,75.63,0.79,22.14,20,536.239999999993,45.2425723956375,True
1801,75.63,0.79,22.14,10,485.540000000008,36.1406844106464,True
1802,75.63,0.79,22.14,10,521.180000000008,31.5589353612167,True
1803,75.63,0.79,22.14,10,266.839999999999,86.7110266159696,True
1804,75.63,0.79,22.14,10,27.08,99.8669201520912,True
1805,75.63,0.79,22.14,20,43.2800000000003,99.6427228281309,True
1806,75.63,0.79,22.14,10,425.060000000005,45.5133079847908,True
1807,75.63,0.79,22.14,10,536.840000000007,30.1520912547528,True
1808,75.63,0.79,22.14,10,560.060000000005,27.9847908745247,True
1809,75.63,0.79,22.14,20,90.0800000000003,98.7777359909741,True
1810,75.63,0.79,22.14,15,302.510000000003,89.3140647262366,True
1811,75.63,0.79,22.14,15,257.870000000003,92.4893140647263,True
1812,75.63,0.79,22.14,10,864.619999999985,13.4220532319392,True
1813,75.63,0.79,22.14,10,400.220000000004,51.5779467680608,True
1814,75.63,0.79,22.14,15,344.360000000001,84.2255241196825,True
1815,75.63,0.79,22.14,20,302.240000000001,87.6833396013539,True
1816,75.63,0.79,22.14,20,437.959999999996,70.8349003384731,True
1817,75.63,0.79,22.14,10,888.379999999983,11.3878326996198,True
1818,75.63,0.79,22.14,10,717.199999999995,20.9885931558935,True
1819,75.63,0.79,22.14,10,800.899999999989,17.4144486692015,True
1820,75.63,0.79,22.14,10,386.180000000004,55.6844106463878,True
1821,75.63,0.79,22.14,10,213.919999999999,89.5437262357414,True
1822,75.63,0.79,22.14,15,726.589999999981,31.1825768369632,True
1823,75.63,0.79,22.14,15,469.909999999995,56.8898839812742,True
1824,75.63,0.79,22.14,20,812.359999999983,32.6626551335089,True
1825,75.63,0.79,22.14,20,252.320000000001,90.4475366679203,True
1826,75.63,0.79,22.14,20,60.4400000000003,99.2478375329071,True
1827,75.63,0.79,22.14,15,139.760000000002,96.6415631996744,True
1828,75.63,0.79,22.14,15,400.159999999999,75.8192550376552,True
1829,75.63,0.79,22.14,10,730.159999999994,20.5133079847909,True
1830,75.63,0.79,22.14,10,218.239999999999,89.2585551330798,True
1831,75.63,0.79,22.14,20,54.2000000000003,99.3794659646484,True
1832,75.63,0.79,22.14,15,142.550000000002,96.5397923875432,True
1833,75.63,0.79,22.14,10,843.019999999986,15.0380228136882,True
1834,75.63,0.79,22.14,10,735.019999999994,20.3041825095057,True
1835,75.63,0.79,22.14,20,681.319999999988,38.6235426852201,True
1836,75.63,0.79,22.14,20,540.919999999993,44.922903347123,True
1837,75.63,0.79,22.14,10,40.58,98.4790874524714,True
1838,75.63,0.79,22.14,10,167.48,92.4524714828897,True
1839,75.63,0.79,22.14,15,175.100000000002,95.0946468552819,True
1840,75.63,0.79,22.14,10,693.439999999996,21.8441064638783,True
1841,75.63,0.79,22.14,10,305.180000000001,82.2623574144487,True
1842,75.63,0.79,22.14,10,645.38,24.2395437262357,True
1843,75.63,0.79,22.14,10,625.940000000001,24.7718631178707,True
1844,75.63,0.79,22.14,10,468.800000000007,38.403041825095,True
1845,75.63,0.79,22.14,10,671.299999999998,23.0608365019012,True
1846,75.63,0.79,22.14,10,388.880000000004,54.9239543726235,True
1847,75.63,0.79,22.14,15,111.860000000002,97.4150213718706,True
1848,75.63,0.79,22.14,20,807.679999999983,33.07634449041,True
1849,75.63,0.79,22.14,15,667.999999999984,35.2330551597802,True
1850,75.63,0.79,22.14,20,205.52,93.2117337344866,True
1851,75.63,0.79,22.14,10,820.339999999988,16.596958174905,True
1852,75.63,0.79,22.14,10,887.299999999983,11.4638783269962,True
1853,75.63,0.79,22.14,10,333.260000000002,76.5209125475285,True
1854,75.63,0.79,22.14,20,509.719999999994,47.3298232418202,True
1855,75.63,0.79,22.14,10,407.240000000005,49.2965779467681,True
1856,75.63,0.79,22.14,10,103.22,94.2015209125475,True
1857,75.63,0.79,22.14,10,50.84,97.0722433460076,True
1858,75.63,0.79,22.14,15,787.039999999978,27.6205984123753,True
1859,75.63,0.79,22.14,15,263.450000000003,92.2654182780379,True
1860,75.63,0.79,22.14,10,431.000000000006,43.9543726235742,True
1861,75.63,0.79,22.14,10,629.720000000001,24.7148288973384,True
1862,75.63,0.79,22.14,15,508.969999999993,50.0712395684918,True
1863,75.63,0.79,22.14,20,526.879999999993,45.9383226776984,True
1864,75.63,0.79,22.14,10,168.56,92.3574144486692,True
1865,75.63,0.79,22.14,15,91.4000000000016,98.1884795440668,True
1866,75.63,0.79,22.14,15,717.289999999981,31.8746183594545,True
1867,75.63,0.79,22.14,10,834.919999999987,15.6653992395438,True
1868,75.63,0.79,22.14,15,314.600000000003,87.9910441685325,True
1869,75.63,0.79,22.14,20,41.7200000000003,99.6615268898082,True
1870,75.63,0.79,22.14,20,327.2,85.1071831515608,True
1871,75.63,0.79,22.14,20,548.719999999992,44.4904099285446,True
1872,75.63,0.79,22.14,10,300.32,83.041825095057,True
1873,75.63,0.79,22.14,10,746.899999999993,19.9049429657795,True
1874,75.63,0.79,22.14,10,626.480000000001,24.7718631178707,True
1875,75.63,0.79,22.14,15,331.340000000002,85.3653572155506,True
1876,75.63,0.79,22.14,10,335.960000000002,75.4942965779468,True
1877,75.63,0.79,22.14,10,369.980000000003,64.5247148288973,True
1878,75.63,0.79,22.14,20,685.999999999988,38.2850695750282,True
1879,75.63,0.79,22.14,15,547.099999999991,45.0844697740688,True
1880,75.63,0.79,22.14,10,422.360000000005,45.9505703422053,True
1881,75.63,0.79,22.14,10,759.859999999992,19.4296577946768,True
1882,75.63,0.79,22.14,20,297.560000000001,88.3414817600601,True
1883,75.63,0.79,22.14,15,26.3000000000012,99.9592916751476,True
1884,75.63,0.79,22.14,15,510.829999999993,49.6438021575412,True
1885,75.63,0.79,22.14,10,744.739999999993,19.9429657794677,True
1886,75.63,0.79,22.14,15,383.419999999999,77.6307754935884,True
1887,75.63,0.79,22.14,10,195.56,90.7414448669201,True
1888,75.63,0.79,22.14,20,381.799999999998,81.4403911244829,True
1889,75.63,0.79,22.14,20,756.199999999985,35.2200075216247,True
1890,75.63,0.79,22.14,10,68.12,95.8555133079848,True
1891,75.63,0.79,22.14,15,719.149999999981,31.7728475473234,True
1892,75.63,0.79,22.14,15,745.18999999998,29.9613270913902,True
1893,75.63,0.79,22.14,20,829.519999999983,32.1737495298985,True
1894,75.63,0.79,22.14,10,347.300000000002,72.4144486692015,True
1895,75.63,0.79,22.14,20,88.5200000000003,98.8153441143287,True
1896,75.63,0.79,22.14,20,183.68,94.1895449417074,True
1897,75.63,0.79,22.14,15,256.010000000003,92.5707307144311,True
1898,75.63,0.79,22.14,10,749.059999999993,19.809885931559,True
1899,75.63,0.79,22.14,15,395.509999999999,76.4298799104417,True
1900,75.63,0.79,22.14,15,233.690000000003,93.22206391207,True
1901,75.63,0.79,22.14,10,796.039999999989,17.7946768060836,True
1902,75.63,0.79,22.14,15,294.140000000003,90.0264604111541,True
1903,75.63,0.79,22.14,10,109.7,94.0304182509506,True
1904,75.63,0.79,22.14,15,779.599999999978,27.9869733360472,True
1905,75.63,0.79,22.14,10,830.599999999987,15.893536121673,True
1906,75.63,0.79,22.14,10,561.680000000005,27.851711026616,True
1907,75.63,0.79,22.14,10,715.039999999995,21.0456273764258,True
1908,75.63,0.79,22.14,10,824.659999999988,16.2357414448669,True
1909,75.63,0.79,22.14,15,635.449999999986,37.2074089151231,True
1910,75.63,0.79,22.14,20,643.879999999989,40.1278676194058,True
1911,75.63,0.79,22.14,10,188.54,90.9885931558936,True
1912,75.63,0.79,22.14,10,705.319999999996,21.4068441064639,True
1913,75.63,0.79,22.14,15,830.749999999976,25.422348870344,True
1914,75.63,0.79,22.14,15,562.90999999999,44.066761652758,True
1915,75.63,0.79,22.14,15,423.409999999997,70.4661103195603,True
1916,75.63,0.79,22.14,10,193.94,90.7794676806083,True
1917,75.63,0.79,22.14,10,199.88,90.532319391635,True
1918,75.63,0.79,22.14,20,603.319999999991,42.4783753290711,True
1919,75.63,0.79,22.14,10,547.100000000006,28.8973384030418,True
1920,75.63,0.79,22.14,10,189.08,90.9315589353612,True
1921,75.63,0.79,22.14,20,33.9200000000003,99.7931553215495,True
1922,75.63,0.79,22.14,20,210.200000000001,92.9108687476495,True
1923,75.63,0.79,22.14,15,261.590000000003,92.285772440464,True
1924,75.63,0.79,22.14,15,743.32999999998,30.0223895786689,True
1925,75.63,0.79,22.14,10,92.9600000000003,94.657794676806,True
1926,75.63,0.79,22.14,10,144.8,93.2509505703422,True
1927,75.63,0.79,22.14,15,683.809999999983,33.8286179523712,True
1928,75.63,0.79,22.14,15,685.669999999983,33.7675554650926,True
1929,75.63,0.79,22.14,20,373.999999999998,82.2865738999624,True
1930,75.63,0.79,22.14,20,80.7200000000003,98.9469725460699,True
1931,75.63,0.79,22.14,15,273.680000000003,91.5733767555465,True
1932,75.63,0.79,22.14,10,713.419999999995,21.1026615969582,True
1933,75.63,0.79,22.14,20,739.039999999986,35.7089131252351,True
1934,75.63,0.79,22.14,10,752.299999999992,19.638783269962,True
1935,75.63,0.79,22.14,15,403.879999999998,74.9643802157541,True
1936,75.63,0.79,22.14,10,146.96,93.212927756654,True
1937,75.63,0.79,22.14,10,328.400000000002,77.8707224334601,True
1938,75.63,0.79,22.14,15,386.209999999999,77.4679421941787,True
1939,75.63,0.79,22.14,15,567.559999999989,43.7614492163647,True
1940,75.63,0.79,22.14,10,49.22,97.1673003802281,True
1941,75.63,0.79,22.14,10,685.339999999997,22.2243346007605,True
1942,75.63,0.79,22.14,20,306.920000000001,87.3260624294848,True
1943,75.63,0.79,22.14,10,437.480000000006,42.6425855513308,True
1944,75.63,0.79,22.14,20,473.839999999995,59.8533283189169,True
1945,75.63,0.79,22.14,10,397.520000000004,52.3574144486692,True
1946,75.63,0.79,22.14,20,166.52,94.7160586686725,True
1947,75.63,0.79,22.14,15,529.429999999992,47.0588235294118,True
1948,75.63,0.79,22.14,10,847.339999999986,14.5627376425855,True
1949,75.63,0.79,22.14,10,582.740000000004,26.5589353612167,True
1950,75.63,0.79,22.14,10,512.000000000009,32.7946768060837,True
1951,75.63,0.79,22.14,15,763.789999999979,28.5161815591288,True
1952,75.63,0.79,22.14,10,399.680000000004,51.6920152091255,True
1953,75.63,0.79,22.14,20,255.440000000001,90.4099285445657,True
1954,75.63,0.79,22.14,10,155.06,92.9847908745247,True
1955,75.63,0.79,22.14,15,135.110000000002,96.8451048239365,True
1956,75.63,0.79,22.14,15,692.179999999983,33.4418888662732,True
1957,75.63,0.79,22.14,15,691.249999999983,33.4825971911256,True
1958,75.63,0.79,22.14,15,57.9200000000014,99.5115001017708,True
1959,75.63,0.79,22.14,15,802.849999999977,26.5214736413597,True
1960,75.63,0.79,22.14,15,421.549999999997,71.6059434154285,True
1961,75.63,0.79,22.14,15,897.709999999981,21.6975371463464,True
1962,75.63,0.79,22.14,10,507.680000000008,33.5171102661597,True
1963,75.63,0.79,22.14,10,524.960000000008,31.2737642585551,True
1964,75.63,0.79,22.14,10,361.880000000003,69.0874524714829,True
1965,75.63,0.79,22.14,20,345.92,84.5618653629184,True
1966,75.63,0.79,22.14,10,344.600000000002,73.574144486692,True
1967,75.63,0.79,22.14,10,284.66,85.0,True
1968,75.63,0.79,22.14,10,383.480000000004,57.9847908745247,True
1969,75.63,0.79,22.14,10,805.219999999989,17.3764258555133,True
1970,75.63,0.79,22.14,10,27.62,99.6387832699619,True
1971,75.63,0.79,22.14,15,722.869999999981,31.5693059230612,True
1972,75.63,0.79,22.14,20,815.479999999983,32.6626551335089,True
1973,75.63,0.79,22.14,15,651.259999999985,36.3932424180745,True
1974,75.63,0.79,22.14,10,386.720000000004,55.5513307984791,True
1975,75.63,0.79,22.14,10,513.620000000008,32.4334600760456,True
1976,75.63,0.79,22.14,20,757.759999999985,35.1635953365927,True
1977,75.63,0.79,22.14,20,671.959999999988,38.8303873636706,True
1978,75.63,0.79,22.14,15,787.969999999978,27.6002442499491,True
1979,75.63,0.79,22.14,10,466.100000000007,38.8212927756654,True
1980,75.63,0.79,22.14,10,129.680000000001,93.574144486692,True
1981,75.63,0.79,22.14,10,662.659999999998,23.4220532319391,True
1982,75.63,0.79,22.14,15,360.170000000001,82.0272745776512,True
1983,75.63,0.79,22.14,20,49.5200000000003,99.5110943963896,True
1984,75.63,0.79,22.14,10,99.9800000000004,94.3536121673004,True
1985,75.63,0.79,22.14,15,634.519999999986,37.3091797272542,True
1986,75.63,0.79,22.14,10,45.98,97.4904942965779,True
1987,75.63,0.79,22.14,10,584.360000000004,26.4828897338403,True
1988,75.63,0.79,22.14,15,454.099999999996,59.3120293099939,True
1989,75.63,0.79,22.14,10,882.439999999984,11.7110266159696,True
1990,75.63,0.79,22.14,10,342.980000000002,73.9733840304182,True
1991,75.63,0.79,22.14,15,837.259999999977,24.8931406472623,True
1992,75.63,0.79,22.14,15,754.489999999979,29.3507022186037,True
1993,75.63,0.79,22.14,15,50.4800000000014,99.6336250763281,True
1994,75.63,0.79,22.14,10,702.079999999996,21.5779467680609,True
1995,75.63,0.79,22.14,15,351.800000000001,83.5131284347649,True
1996,75.63,0.79,22.14,10,583.280000000004,26.4828897338403,True
1997,75.63,0.79,22.14,10,490.400000000008,35.1330798479087,True
1998,75.63,0.79,22.14,10,268.999999999999,86.615969581749,True
1999,75.63,0.79,22.14,10,587.060000000004,26.425855513308,True
2000,75.63,0.79,22.14,20,431.719999999997,71.3614140654381,True
2001,75.63,0.79,22.14,15,146.270000000002,96.3973132505597,True
2002,75.63,0.79,22.14,15,136.040000000002,96.8043964990841,True
2003,75.63,0.79,22.14,10,492.560000000008,34.7528517110266,True
2004,75.63,0.79,22.14,10,578.960000000004,26.6730038022813,True
2005,75.63,0.79,22.14,10,101.06,94.2395437262357,True
2006,75.63,0.79,22.14,10,861.919999999985,13.745247148289,True
2007,75.63,0.79,22.14,15,162.080000000002,95.6645634032159,True
2008,75.63,0.79,22.14,10,830.059999999987,15.893536121673,True
2009,75.63,0.79,22.14,15,783.319999999978,27.8852025239162,True
2010,75.63,0.79,22.14,10,251.179999999999,87.3574144486692,True
2011,75.63,0.79,22.14,10,716.119999999995,20.9885931558935,True
2012,75.63,0.79,22.14,10,332.720000000002,76.615969581749,True
2013,75.63,0.79,22.14,20,439.519999999996,70.5904475366679,True
2014,75.63,0.79,22.14,15,728.449999999981,30.9993893751272,True
2015,75.63,0.79,22.14,10,539.000000000007,29.7718631178707,True
2016,75.63,0.79,22.14,20,451.999999999996,66.0962767957879,True
2017,75.63,0.79,22.14,10,723.139999999994,20.7604562737642,True
2018,75.63,0.79,22.14,10,149.66,93.1558935361216,True
2019,75.63,0.79,22.14,15,110.930000000002,97.4964380215754,True
2020,75.63,0.79,22.14,20,24.5600000000003,100.0,True
2021,75.63,0.79,22.14,15,734.029999999981,30.4498269896193,True
2022,75.63,0.79,22.14,15,465.259999999995,57.7040504783228,True
2023,75.63,0.79,22.14,20,394.279999999998,81.214742384355,True
