,C,H,O,heat_rate,T,mass_porc,biomass
549,75.63,0.79,22.14,20,656.359999999989,39.4321173373449,OU
550,75.63,0.79,22.14,15,435.499999999997,66.2731528597598,OU
551,75.63,0.79,22.14,20,43.2800000000003,99.6427228281309,OU
552,75.63,0.79,22.14,20,397.399999999998,80.7070327190673,OU
553,75.63,0.79,22.14,10,137.240000000001,93.4220532319392,OU
554,75.63,0.79,22.14,15,75.5900000000015,98.9822918786892,OU
555,75.63,0.79,22.14,10,900.259999999982,9.77186311787071,OU
556,75.63,0.79,22.14,20,749.959999999985,35.5020684467846,OU
557,75.63,0.79,22.14,15,694.039999999983,33.3604722165683,OU
558,75.63,0.79,22.14,15,47.6900000000013,99.6539792387543,OU
559,75.63,0.79,22.14,10,682.639999999997,22.4334600760456,OU
560,75.63,0.79,22.14,10,96.2000000000003,94.5627376425855,OU
561,75.63,0.79,22.14,10,793.87999999999,17.851711026616,OU
562,75.63,0.79,22.14,20,762.439999999985,34.9943587814968,OU
563,75.63,0.79,22.14,20,27.6800000000003,99.9247837532908,OU
564,75.63,0.79,22.14,10,317.600000000001,79.6007604562738,OU
565,75.63,0.79,22.14,20,550.279999999992,44.4339977435126,OU
566,75.63,0.79,22.14,15,647.539999999985,36.5560757174842,OU
567,75.63,0.79,22.14,10,883.519999999984,11.6159695817491,OU
568,75.63,0.79,22.14,15,744.25999999998,29.9613270913902,OU
569,75.63,0.79,22.14,20,104.12,97.8563369687853,OU
570,75.63,0.79,22.14,10,379.700000000004,60.3231939163498,OU
571,75.63,0.79,22.14,15,206.720000000002,94.158355383676,OU
572,75.63,0.79,22.14,20,841.999999999982,31.8164723580294,OU
573,75.63,0.79,22.14,20,525.319999999993,45.9383226776984,OU
574,75.63,0.79,22.14,15,649.399999999985,36.5153673926318,OU
575,75.63,0.79,22.14,10,758.779999999992,19.4296577946768,OU
576,75.63,0.79,22.14,15,554.53999999999,44.4941990637085,OU
577,75.63,0.79,22.14,10,872.179999999984,12.4334600760456,OU
578,75.63,0.79,22.14,10,458.540000000007,40.4562737642585,OU
579,75.63,0.79,22.14,10,131.840000000001,93.4980988593155,OU
580,75.63,0.79,22.14,10,319.760000000001,79.2205323193916,OU
581,75.63,0.79,22.14,20,331.88,84.9755547198195,OU
582,75.63,0.79,22.14,15,522.919999999992,47.8729900264604,OU
583,75.63,0.79,22.14,15,103.490000000002,97.6999796458376,OU
584,75.63,0.79,22.14,10,188.54,90.9885931558936,OU
585,75.63,0.79,22.14,10,270.619999999999,86.5779467680608,OU
586,75.63,0.79,22.14,15,624.289999999986,38.5914919601059,OU
587,75.63,0.79,22.14,10,183.68,91.254752851711,OU
588,75.63,0.79,22.14,10,402.380000000004,51.0076045627376,OU
589,75.63,0.79,22.14,10,414.800000000005,47.8326996197718,OU
590,75.63,0.79,22.14,15,73.7300000000015,99.1044168532465,OU
591,75.63,0.79,22.14,15,498.739999999993,51.9031141868512,OU
592,75.63,0.79,22.14,10,700.459999999996,21.6539923954372,OU
593,75.63,0.79,22.14,10,97.2800000000003,94.5057034220532,OU
594,75.63,0.79,22.14,15,853.999999999978,23.7940158762467,OU
595,75.63,0.79,22.14,10,715.039999999995,21.0456273764258,OU
596,75.63,0.79,22.14,10,821.419999999988,16.3688212927757,OU
597,75.63,0.79,22.14,10,166.4,92.5665399239543,OU
598,75.63,0.79,22.14,15,319.250000000003,87.4414817830246,OU
599,75.63,0.79,22.14,10,237.139999999999,88.2699619771863,OU
600,75.63,0.79,22.14,20,817.039999999983,32.6438510718315,OU
601,75.63,0.79,22.14,10,370.520000000003,64.2585551330798,OU
602,75.63,0.79,22.14,10,392.660000000004,54.3726235741445,OU
603,75.63,0.79,22.14,15,216.020000000003,93.8123346224303,OU
604,75.63,0.79,22.14,10,336.500000000002,75.4182509505703,OU
605,75.63,0.79,22.14,10,136.700000000001,93.4220532319392,OU
606,75.63,0.79,22.14,20,436.399999999996,70.9477247085371,OU
607,75.63,0.79,22.14,15,255.080000000003,92.5910848768573,OU
608,75.63,0.79,22.14,10,127.520000000001,93.6501901140684,OU
609,75.63,0.79,22.14,15,611.269999999987,39.6702625686953,OU
610,75.63,0.79,22.14,20,233.600000000001,91.5757803685596,OU
611,75.63,0.79,22.14,15,655.909999999985,36.1082841441075,OU
612,75.63,0.79,22.14,10,860.299999999985,13.8973384030419,OU
613,75.63,0.79,22.14,15,807.499999999977,26.4400569916548,OU
614,75.63,0.79,22.14,10,305.720000000001,82.2243346007604,OU
615,75.63,0.79,22.14,10,717.199999999995,20.9885931558935,OU
616,75.63,0.79,22.14,10,374.300000000003,62.8326996197719,OU
617,75.63,0.79,22.14,10,258.199999999999,87.0912547528517,OU
618,75.63,0.79,22.14,10,430.460000000005,44.0304182509505,OU
619,75.63,0.79,22.14,10,192.86,90.8555133079848,OU
620,75.63,0.79,22.14,15,614.989999999987,39.548137594138,OU
