,C,H,O,heat_rate,T,mass_porc,biomass_PP
191,48.95,1.38,48.41,5,134.600000000004,98.6323777855247,True
192,48.95,1.38,48.41,10,605.200000000018,10.6210392902408,True
193,48.95,1.38,48.41,15,396.03593000001,16.0118406889129,True
194,48.95,1.38,48.41,10,596.800000000018,11.0519645120406,True
195,48.95,1.38,48.41,5,179.000000000006,96.5675364028855,True
196,48.95,1.38,48.41,15,628.910600000017,3.20236813778255,True
197,48.95,1.38,48.41,5,276.725000000011,33.4155694403476,True
198,48.95,1.38,48.41,5,36.5000000000002,99.8122871470329,True
199,48.95,1.38,48.41,5,384.567000000002,24.298088010512,True
200,48.95,1.38,48.41,10,602.200000000018,10.7224334600761,True
201,48.95,1.38,48.41,5,140.300000000004,98.47148105441,True
202,48.95,1.38,48.41,10,26.1999999999987,99.9746514575413,True
203,48.95,1.38,48.41,10,827.230000000013,0.836501901140716,True
204,48.95,1.38,48.41,5,361.751000000001,25.5048134938725,True
205,48.95,1.38,48.41,5,559.158999999996,13.0621329543322,True
206,48.95,1.38,48.41,15,409.734440000011,15.4467168998924,True
207,48.95,1.38,48.41,10,522.400000000015,15.3865652724969,True
208,48.95,1.38,48.41,10,287.800000000006,64.1318124207858,True
209,48.95,1.38,48.41,5,775.414999999987,3.91783540264409,True
210,48.95,1.38,48.41,5,416.311000000001,22.5014078463973,True
211,48.95,1.38,48.41,10,706.990000000016,7.83269961977189,True
212,48.95,1.38,48.41,5,229.400000000007,89.273551259017,True
213,48.95,1.38,48.41,10,44.1999999999986,99.8225602027884,True
214,48.95,1.38,48.41,15,352.983470000009,18.9181916038752,True
215,48.95,1.38,48.41,5,638.518999999993,9.12016304202086,True
216,48.95,1.38,48.41,5,147.500000000004,98.0424231047707,True
217,48.95,1.38,48.41,15,395.05746500001,16.0656620021529,True
218,48.95,1.38,48.41,10,370.000000000009,26.9201520912548,True
219,48.95,1.38,48.41,10,355.600000000009,28.8719898605831,True
220,48.95,1.38,48.41,5,738.710999999989,5.55361883564401,True
221,48.95,1.38,48.41,15,524.214845000014,8.79978471474709,True
222,48.95,1.38,48.41,5,668.278999999991,8.07433428977506,True
223,48.95,1.38,48.41,10,453.400000000013,20.6590621039291,True
224,48.95,1.38,48.41,15,63.3578300000007,98.708288482239,True
225,48.95,1.38,48.41,5,265.92500000001,51.3823710814942,True
226,48.95,1.38,48.41,15,237.524600000006,90.4198062432723,True
227,48.95,1.38,48.41,5,373.655000000002,25.1025716660856,True
228,48.95,1.38,48.41,15,180.773630000004,93.2723358449946,True
229,48.95,1.38,48.41,10,439.000000000012,21.6223067173638,True
230,48.95,1.38,48.41,15,78.0348050000011,98.0086114101184,True
231,48.95,1.38,48.41,5,134.300000000004,98.6323777855247,True
232,48.95,1.38,48.41,5,645.462999999992,8.98608243275859,True
233,48.95,1.38,48.41,5,844.690999999985,1.02169424257864,True
234,48.95,1.38,48.41,10,566.800000000017,12.8770595690748,True
235,48.95,1.38,48.41,15,277.641665000007,79.924650161464,True
236,48.95,1.38,48.41,5,146.000000000004,98.1496875921804,True
237,48.95,1.38,48.41,15,579.987350000016,4.89773950484398,True
238,48.95,1.38,48.41,10,743.730000000015,6.81875792141957,True
239,48.95,1.38,48.41,10,167.200000000002,94.9302915082383,True
240,48.95,1.38,48.41,10,635.180000000018,9.40430925221805,True
241,48.95,1.38,48.41,10,217.000000000004,91.7870722433461,True
242,48.95,1.38,48.41,10,554.200000000016,13.6121673003803,True
243,48.95,1.38,48.41,10,451.000000000012,20.8871989860583,True
244,48.95,1.38,48.41,5,420.279000000001,22.2600627497252,True
245,48.95,1.38,48.41,5,446.071,20.6242793167253,True
246,48.95,1.38,48.41,5,34.1000000000001,99.8122871470329,True
247,48.95,1.38,48.41,15,525.193310000014,8.77287405812703,True
248,48.95,1.38,48.41,5,710.93499999999,6.43855085677514,True
249,48.95,1.38,48.41,10,169.600000000002,94.9049429657795,True
250,48.95,1.38,48.41,10,311.800000000007,55.0570342205323,True
251,48.95,1.38,48.41,5,171.200000000005,96.8088814995575,True
252,48.95,1.38,48.41,10,99.3999999999992,97.6425855513308,True
253,48.95,1.38,48.41,10,283.000000000006,66.4131812420786,True
254,48.95,1.38,48.41,10,345.400000000008,31.0773130544994,True
255,48.95,1.38,48.41,5,616.694999999993,10.1391756724143,True
256,48.95,1.38,48.41,10,505.600000000015,16.7300380228137,True
257,48.95,1.38,48.41,5,631.574999999993,9.38832426054547,True
258,48.95,1.38,48.41,5,379.607000000002,24.6466975945939,True
259,48.95,1.38,48.41,5,204.500000000007,95.5753398943445,True
260,48.95,1.38,48.41,10,142.600000000001,95.7160963244613,True
261,48.95,1.38,48.41,5,97.7000000000026,99.115067978869,True
262,48.95,1.38,48.41,10,728.700000000016,7.45247148288975,True
263,48.95,1.38,48.41,5,212.600000000007,95.0926497010002,True
264,48.95,1.38,48.41,15,420.497555000011,15.1237890204521,True
265,48.95,1.38,48.41,10,521.800000000015,15.4119138149557,True
266,48.95,1.38,48.41,10,127.0,96.5525982256021,True
267,48.95,1.38,48.41,5,461.942999999999,19.2566571022499,True
268,48.95,1.38,48.41,5,228.500000000008,89.3808157464268,True
269,48.95,1.38,48.41,10,309.400000000007,55.7921419518378,True
270,48.95,1.38,48.41,5,90.8000000000022,99.2491485881312,True
271,48.95,1.38,48.41,10,491.800000000014,17.8707224334601,True
272,48.95,1.38,48.41,10,92.7999999999988,97.8453738910013,True
273,48.95,1.38,48.41,5,66.2000000000013,99.4368614410985,True
274,48.95,1.38,48.41,10,419.800000000011,22.661596958175,True
275,48.95,1.38,48.41,10,373.000000000009,26.7934093789608,True
276,48.95,1.38,48.41,10,214.000000000003,92.1166032953105,True
277,48.95,1.38,48.41,5,171.500000000005,96.8088814995575,True
